1 sk190 1147 388 0
1 sk179 667 222 0
1 sk180 776 1330 0
1 sk177 1186 851 0
1 sk178 928 1180 0
1 sk183 0 4 0
1 sk184 203 151 0
1 sk181 421 380 0
1 sk182 999 898 0
1 sk198 182 55 0
1 sk197 132 78 0
1 sk200 105 328 0
1 sk199 1020 153 0
1 sk194 14 281 0
1 sk193 799 1068 0
1 sk196 1111 495 0
1 sk195 314 172 0
2 sk1 798 415 0
2 sk2 730 397 0
2 sk3 733 369 0
2 sk4 757 411 0
2 sk5 749 394 0
2 sk6 772 372 0
2 sk7 777 388 0
2 sk8 744 404 0
2 sk9 743 381 0
2 sk10 827 401 0
2 sk11 785 335 0
2 sk12 819 361 0
2 sk13 796 443 0
2 sk14 687 442 0
2 sk15 718 467 0
2 sk16 692 458 0
2 sk18 704 509 0
2 sk17 754 506 0
2 sk20 764 504 0
2 sk19 702 524 0
2 sk22 670 525 0
2 sk21 636 512 0
2 sk24 634 535 0
2 sk23 630 466 0
2 sk26 741 546 0
2 sk25 712 561 0
2 sk28 662 596 0
2 sk27 609 440 0
2 sk30 713 617 0
2 sk29 829 502 0
2 sk32 698 657 0
2 sk31 745 593 0
2 sk35 591 465 0
2 sk36 607 415 0
2 sk33 730 651 0
2 sk34 792 621 0
2 sk39 557 451 0
2 sk40 573 532 0
2 sk37 544 405 0
2 sk38 582 373 0
2 sk43 489 487 0
2 sk44 489 550 0
2 sk41 550 521 0
2 sk42 509 488 0
2 sk47 510 368 0
2 sk48 627 325 0
2 sk45 578 356 0
2 sk46 571 336 0
2 sk52 435 393 0
2 sk51 455 442 0
2 sk50 488 502 0
2 sk49 511 543 0
2 sk56 389 463 0
2 sk55 654 334 0
2 sk54 422 417 0
2 sk53 528 618 0
2 sk60 567 607 0
2 sk59 425 341 0
2 sk58 479 346 0
2 sk57 639 294 0
2 sk64 498 633 0
2 sk63 611 659 0
2 sk62 499 676 0
2 sk61 555 638 0
2 sk69 414 772 0
2 sk70 631 248 0
2 sk71 432 809 0
2 sk72 403 826 0
2 sk65 485 690 0
2 sk66 446 602 0
2 sk67 474 741 0
2 sk68 468 758 0
2 sk77 427 261 0
2 sk78 412 267 0
2 sk79 451 215 0
2 sk80 400 279 0
2 sk73 537 785 0
2 sk74 495 849 0
2 sk75 342 801 0
2 sk76 488 295 0
2 sk86 592 684 0
2 sk85 390 738 0
2 sk88 346 230 0
2 sk87 322 907 0
2 sk82 345 831 0
2 sk81 335 845 0
2 sk84 625 244 0
2 sk83 464 881 0
2 sk94 618 726 0
2 sk93 332 297 0
2 sk96 586 795 0
2 sk95 286 899 0
2 sk90 476 206 0
2 sk89 283 784 0
2 sk92 467 166 0
2 sk91 550 226 0
2 sk103 567 138 0
2 sk104 451 920 0
2 sk101 405 161 0
2 sk102 505 133 0
2 sk99 581 815 0
2 sk100 478 882 0
2 sk97 558 789 0
2 sk98 622 177 0
2 sk111 288 231 0
2 sk112 497 82 0
2 sk109 345 318 0
2 sk110 606 871 0
2 sk107 479 111 0
2 sk108 654 124 0
2 sk105 592 119 0
2 sk106 392 140 0
2 sk120 216 971 0
2 sk119 773 702 0
2 sk118 745 711 0
2 sk117 214 893 0
2 sk116 270 927 0
2 sk115 302 323 0
2 sk114 673 159 0
2 sk113 532 220 0
2 sk128 410 974 0
2 sk127 647 741 0
2 sk126 379 630 0
2 sk125 416 659 0
2 sk124 305 115 0
2 sk123 324 132 0
2 sk122 356 129 0
2 sk121 358 934 0
2 sk138 841 743 0
2 sk137 581 1012 0
2 sk140 790 803 0
2 sk139 319 650 0
2 sk142 834 832 0
2 sk141 238 317 0
2 sk144 714 817 0
2 sk143 627 957 0
2 sk130 272 126 0
2 sk129 453 990 0
2 sk132 222 121 0
2 sk131 243 103 0
2 sk134 492 1002 0
2 sk133 188 953 0
2 sk136 537 1068 0
2 sk135 181 173 0
2 sk153 738 193 0
2 sk154 699 1064 0
2 sk155 140 478 0
2 sk156 775 945 0
2 sk157 895 861 0
2 sk158 945 908 0
2 sk159 765 915 0
2 sk160 169 186 0
2 sk145 661 991 0
2 sk146 292 646 0
2 sk147 870 753 0
2 sk148 234 390 0
2 sk149 243 613 0
2 sk150 165 325 0
2 sk151 183 428 0
2 sk152 730 994 0
2 sk172 1031 832 0
2 sk171 164 835 0
2 sk170 777 1046 0
2 sk169 65 429 0
2 sk176 607 1188 0
2 sk175 110 543 0
2 sk174 660 52 0
2 sk173 637 1120 0
2 sk164 1001 884 0
2 sk163 681 1069 0
2 sk162 744 235 0
2 sk161 208 656 0
2 sk168 76 464 0
2 sk167 100 333 0
2 sk166 1023 947 0
2 sk165 106 204 0
2 sk187 821 215 0
2 sk188 941 949 0
2 sk185 515 1133 0
2 sk186 273 1021 0
2 sk191 2 484 0
2 sk192 535 933 0
2 sk189 210 33 0
2 sk190 132 670 0
2 sk179 321 41 0
2 sk180 407 543 0
2 sk177 787 134 0
2 sk178 852 508 0
2 sk183 823 633 0
2 sk184 905 543 0
2 sk181 298 0 0
2 sk182 226 548 0
2 sk198 902 457 0
2 sk197 385 1043 0
2 sk200 254 750 0
2 sk199 823 1049 0
2 sk194 94 252 0
2 sk193 34 191 0
2 sk196 168 1034 0
2 sk195 0 519 0
3 sk1 638 424 0
3 sk2 611 432 0
3 sk3 605 379 0
3 sk4 575 377 0
3 sk5 565 448 0
3 sk6 568 409 0
3 sk7 590 449 0
3 sk8 590 380 0
3 sk9 603 444 0
3 sk10 557 467 0
3 sk11 608 495 0
3 sk12 580 474 0
3 sk13 652 440 0
3 sk14 518 431 0
3 sk15 519 429 0
3 sk16 674 512 0
3 sk18 486 470 0
3 sk17 659 506 0
3 sk20 664 521 0
3 sk19 647 343 0
3 sk22 740 513 0
3 sk21 725 482 0
3 sk24 656 563 0
3 sk23 745 498 0
3 sk26 792 505 0
3 sk25 697 495 0
3 sk28 665 594 0
3 sk27 661 560 0
3 sk30 772 581 0
3 sk29 764 559 0
3 sk32 817 550 0
3 sk31 637 623 0
3 sk35 713 363 0
3 sk36 837 588 0
3 sk33 604 631 0
3 sk34 755 420 0
3 sk39 658 293 0
3 sk40 616 665 0
3 sk37 454 477 0
3 sk38 695 355 0
3 sk43 708 275 0
3 sk44 728 244 0
3 sk41 819 601 0
3 sk42 712 279 0
3 sk47 635 229 0
3 sk48 794 656 0
3 sk45 826 515 0
3 sk46 636 245 0
3 sk52 702 655 0
3 sk51 581 622 0
3 sk50 472 520 0
3 sk49 570 677 0
3 sk56 884 462 0
3 sk55 664 701 0
3 sk54 435 545 0
3 sk53 833 460 0
3 sk60 928 525 0
3 sk59 909 430 0
3 sk58 897 519 0
3 sk57 872 454 0
3 sk64 981 530 0
3 sk63 904 509 0
3 sk62 932 416 0
3 sk61 911 514 0
3 sk69 612 813 0
3 sk70 522 697 0
3 sk71 707 738 0
3 sk72 506 701 0
3 sk65 606 745 0
3 sk66 391 511 0
3 sk67 669 766 0
3 sk68 548 721 0
3 sk77 412 619 0
3 sk78 347 454 0
3 sk79 351 450 0
3 sk80 342 446 0
3 sk73 849 590 0
3 sk74 600 174 0
3 sk75 382 525 0
3 sk76 388 593 0
3 sk86 772 329 0
3 sk85 658 809 0
3 sk88 649 740 0
3 sk87 514 554 0
3 sk82 488 585 0
3 sk81 314 528 0
3 sk84 687 182 0
3 sk83 726 766 0
3 sk94 900 631 0
3 sk93 962 433 0
3 sk96 554 220 0
3 sk95 269 439 0
3 sk90 976 584 0
3 sk89 757 431 0
3 sk92 564 203 0
3 sk91 1002 506 0
3 sk103 626 261 0
3 sk104 714 172 0
3 sk101 495 247 0
3 sk102 992 366 0
3 sk99 636 118 0
3 sk100 523 197 0
3 sk97 549 549 0
3 sk98 639 121 0
3 sk111 801 248 0
3 sk112 1041 436 0
3 sk109 768 204 0
3 sk110 766 115 0
3 sk107 727 114 0
3 sk108 412 659 0
3 sk105 1001 505 0
3 sk106 463 184 0
3 sk120 654 877 0
3 sk119 1061 335 0
3 sk118 537 777 0
3 sk117 1066 377 0
3 sk116 909 365 0
3 sk115 553 135 0
3 sk114 374 377 0
3 sk113 458 159 0
3 sk128 673 871 0
3 sk127 704 49 0
3 sk126 822 200 0
3 sk125 836 290 0
3 sk124 763 89 0
3 sk123 357 369 0
3 sk122 988 605 0
3 sk121 314 583 0
3 sk138 363 364 0
3 sk137 321 623 0
3 sk140 888 231 0
3 sk139 833 117 0
3 sk142 987 316 0
3 sk141 253 575 0
3 sk144 347 683 0
3 sk143 713 890 0
3 sk130 463 118 0
3 sk129 419 238 0
3 sk132 463 295 0
3 sk131 443 402 0
3 sk134 858 375 0
3 sk133 402 265 0
3 sk136 376 274 0
3 sk135 487 324 0
3 sk153 796 829 0
3 sk154 38 474 0
3 sk155 48 408 0
3 sk156 83 337 0
3 sk157 134 313 0
3 sk158 825 795 0
3 sk159 884 770 0
3 sk160 193 333 0
3 sk145 332 245 0
3 sk146 384 751 0
3 sk147 196 533 0
3 sk148 159 487 0
3 sk149 678 0 0
3 sk150 759 911 0
3 sk151 116 480 0
3 sk152 821 893 0
3 sk172 944 743 0
3 sk171 303 741 0
3 sk170 1037 207 0
3 sk169 1101 478 0
3 sk176 575 887 0
3 sk175 311 786 0
3 sk174 789 16 0
3 sk173 1137 314 0
3 sk164 661 956 0
3 sk163 246 226 0
3 sk162 226 294 0
3 sk161 898 845 0
3 sk168 832 957 0
3 sk167 956 846 0
3 sk166 752 976 0
3 sk165 1063 272 0
3 sk187 920 991 0
3 sk188 0 537 0
3 sk185 722 255 0
3 sk186 883 60 0
3 sk191 551 106 0
3 sk192 1012 756 0
3 sk189 847 142 0
3 sk190 238 750 0
3 sk179 1162 507 0
3 sk180 908 201 0
3 sk177 181 413 0
3 sk178 254 655 0
3 sk183 122 243 0
3 sk184 275 839 0
3 sk181 279 358 0
3 sk182 899 944 0
3 sk198 185 178 0
3 sk197 838 1028 0
3 sk200 1057 562 0
3 sk199 1138 397 0
3 sk194 1066 765 0
3 sk193 415 67 0
3 sk196 902 73 0
3 sk195 24 287 0
4 sk1 512 672 0
4 sk2 468 704 0
4 sk3 490 660 0
4 sk4 467 733 0
4 sk5 533 705 0
4 sk6 509 682 0
4 sk7 485 696 0
4 sk8 494 726 0
4 sk9 481 736 0
4 sk10 474 764 0
4 sk11 465 752 0
4 sk12 540 755 0
4 sk13 407 717 0
4 sk14 423 673 0
4 sk15 566 723 0
4 sk16 415 773 0
4 sk18 381 662 0
4 sk17 568 654 0
4 sk20 332 716 0
4 sk19 484 817 0
4 sk22 412 851 0
4 sk21 613 715 0
4 sk24 417 880 0
4 sk23 362 825 0
4 sk26 316 667 0
4 sk25 493 873 0
4 sk28 489 858 0
4 sk27 557 846 0
4 sk30 495 859 0
4 sk29 412 922 0
4 sk32 630 756 0
4 sk31 585 648 0
4 sk35 550 797 0
4 sk36 500 903 0
4 sk33 633 779 0
4 sk34 352 847 0
4 sk39 562 600 0
4 sk40 591 574 0
4 sk37 410 797 0
4 sk38 305 742 0
4 sk43 354 607 0
4 sk44 658 801 0
4 sk41 247 689 0
4 sk42 303 783 0
4 sk47 237 654 0
4 sk48 702 733 0
4 sk45 708 784 0
4 sk46 712 819 0
4 sk52 323 594 0
4 sk51 210 681 0
4 sk50 682 685 0
4 sk49 268 621 0
4 sk56 713 702 0
4 sk55 213 738 0
4 sk54 208 756 0
4 sk53 199 584 0
4 sk60 561 930 0
4 sk59 578 886 0
4 sk58 252 714 0
4 sk57 610 857 0
4 sk64 486 966 0
4 sk63 756 809 0
4 sk62 601 964 0
4 sk61 530 973 0
4 sk69 700 627 0
4 sk70 179 733 0
4 sk71 769 716 0
4 sk72 462 1034 0
4 sk65 783 798 0
4 sk66 500 1034 0
4 sk67 309 876 0
4 sk68 233 562 0
4 sk77 550 1078 0
4 sk78 664 1029 0
4 sk79 459 1092 0
4 sk80 771 674 0
4 sk73 583 1015 0
4 sk74 489 968 0
4 sk75 644 1027 0
4 sk76 677 981 0
4 sk86 660 944 0
4 sk85 257 888 0
4 sk88 235 940 0
4 sk87 700 612 0
4 sk82 152 647 0
4 sk81 276 675 0
4 sk84 288 891 0
4 sk83 151 603 0
4 sk94 200 943 0
4 sk93 740 893 0
4 sk96 708 576 0
4 sk95 667 852 0
4 sk90 834 710 0
4 sk89 678 942 0
4 sk92 701 1065 0
4 sk91 828 635 0
4 sk103 211 835 0
4 sk104 781 960 0
4 sk101 810 878 0
4 sk102 268 980 0
4 sk99 730 860 0
4 sk100 782 908 0
4 sk97 415 1042 0
4 sk98 408 1008 0
4 sk111 853 846 0
4 sk112 143 978 0
4 sk109 724 1075 0
4 sk110 873 926 0
4 sk107 163 919 0
4 sk108 777 982 0
4 sk105 851 888 0
4 sk106 541 1099 0
4 sk120 293 977 0
4 sk119 886 701 0
4 sk118 848 635 0
4 sk117 391 880 0
4 sk116 718 1110 0
4 sk115 902 937 0
4 sk114 431 1111 0
4 sk113 160 1004 0
4 sk128 398 1132 0
4 sk127 185 1058 0
4 sk126 753 1128 0
4 sk125 149 543 0
4 sk124 173 1036 0
4 sk123 127 705 0
4 sk122 865 732 0
4 sk121 90 947 0
4 sk138 799 1090 0
4 sk137 66 971 0
4 sk140 681 546 0
4 sk139 46 893 0
4 sk142 586 1158 0
4 sk141 835 1033 0
4 sk144 547 1219 0
4 sk143 412 535 0
4 sk130 346 580 0
4 sk129 177 817 0
4 sk132 500 978 0
4 sk131 117 864 0
4 sk134 376 1115 0
4 sk133 658 1125 0
4 sk136 888 598 0
4 sk135 238 554 0
4 sk153 376 256 0
4 sk154 330 211 0
4 sk155 324 186 0
4 sk156 83 596 0
4 sk157 509 361 0
4 sk158 360 115 0
4 sk159 427 100 0
4 sk160 480 115 0
4 sk145 507 1206 0
4 sk146 446 485 0
4 sk147 462 412 0
4 sk148 420 376 0
4 sk149 448 1221 0
4 sk150 413 1220 0
4 sk151 405 347 0
4 sk152 370 298 0
4 sk172 585 70 0
4 sk171 616 158 0
4 sk170 510 201 0
4 sk169 813 560 0
4 sk176 578 982 0
4 sk175 481 596 0
4 sk174 264 1135 0
4 sk173 557 902 0
4 sk164 617 387 0
4 sk163 558 132 0
4 sk162 566 468 0
4 sk161 560 409 0
4 sk168 337 504 0
4 sk167 320 1088 0
4 sk166 520 196 0
4 sk165 225 481 0
4 sk187 870 1044 0
4 sk188 625 39 0
4 sk185 721 458 0
4 sk186 632 1208 0
4 sk191 0 853 0
4 sk192 866 1146 0
4 sk189 293 1057 0
4 sk190 762 1174 0
4 sk179 249 1152 0
4 sk180 297 312 0
4 sk177 657 471 0
4 sk178 953 681 0
4 sk183 374 430 0
4 sk184 67 807 0
4 sk181 858 1124 0
4 sk182 279 365 0
4 sk198 698 30 0
4 sk197 466 1295 0
4 sk200 199 276 0
4 sk199 268 273 0
4 sk194 248 444 0
4 sk193 323 77 0
4 sk196 485 0 0
4 sk195 488 47 0
5 sk1 571 673 0
5 sk2 579 683 0
5 sk3 630 726 0
5 sk4 579 692 0
5 sk5 562 747 0
5 sk6 599 731 0
5 sk7 555 698 0
5 sk8 627 719 0
5 sk9 571 731 0
5 sk10 637 767 0
5 sk11 637 769 0
5 sk12 650 691 0
5 sk13 587 655 0
5 sk14 540 740 0
5 sk15 539 759 0
5 sk16 494 795 0
5 sk18 537 830 0
5 sk17 492 801 0
5 sk20 496 880 0
5 sk19 466 865 0
5 sk22 439 796 0
5 sk21 455 816 0
5 sk24 499 861 0
5 sk23 428 814 0
5 sk26 534 607 0
5 sk25 548 919 0
5 sk28 658 640 0
5 sk27 666 828 0
5 sk30 601 924 0
5 sk29 607 879 0
5 sk32 661 867 0
5 sk31 563 982 0
5 sk35 710 687 0
5 sk36 719 642 0
5 sk33 579 886 0
5 sk34 671 913 0
5 sk39 768 614 0
5 sk40 795 604 0
5 sk37 438 904 0
5 sk38 773 674 0
5 sk43 586 875 0
5 sk44 524 961 0
5 sk41 671 590 0
5 sk42 641 569 0
5 sk47 418 904 0
5 sk48 371 875 0
5 sk45 532 991 0
5 sk46 710 913 0
5 sk52 818 678 0
5 sk51 865 593 0
5 sk50 786 544 0
5 sk49 817 564 0
5 sk56 888 673 0
5 sk55 725 724 0
5 sk54 808 683 0
5 sk53 816 672 0
5 sk60 688 965 0
5 sk59 306 895 0
5 sk58 354 869 0
5 sk57 844 742 0
5 sk64 715 531 0
5 sk63 859 595 0
5 sk62 748 532 0
5 sk61 283 850 0
5 sk69 336 889 0
5 sk70 216 865 0
5 sk71 579 1048 0
5 sk72 611 552 0
5 sk65 792 508 0
5 sk66 299 815 0
5 sk67 840 487 0
5 sk68 266 805 0
5 sk77 807 759 0
5 sk78 761 999 0
5 sk79 621 506 0
5 sk80 640 1025 0
5 sk73 394 754 0
5 sk74 747 977 0
5 sk75 809 722 0
5 sk76 741 993 0
5 sk86 781 905 0
5 sk85 663 920 0
5 sk88 725 822 0
5 sk87 685 1085 0
5 sk82 613 460 0
5 sk81 595 486 0
5 sk84 655 1067 0
5 sk83 783 917 0
5 sk94 523 1068 0
5 sk93 724 1127 0
5 sk96 848 805 0
5 sk95 510 1077 0
5 sk90 681 913 0
5 sk89 557 576 0
5 sk92 834 934 0
5 sk91 693 1112 0
5 sk103 597 416 0
5 sk104 860 580 0
5 sk101 597 1099 0
5 sk102 286 971 0
5 sk99 747 1172 0
5 sk100 712 1227 0
5 sk97 254 927 0
5 sk98 728 1161 0
5 sk111 788 1076 0
5 sk112 763 1239 0
5 sk109 780 1079 0
5 sk110 578 405 0
5 sk107 750 1087 0
5 sk108 479 1058 0
5 sk105 920 735 0
5 sk106 648 1160 0
5 sk120 678 452 0
5 sk119 348 794 0
5 sk118 201 930 0
5 sk117 520 462 0
5 sk116 307 1047 0
5 sk115 290 985 0
5 sk114 532 469 0
5 sk113 397 967 0
5 sk128 193 798 0
5 sk127 407 978 0
5 sk126 283 733 0
5 sk125 424 726 0
5 sk124 734 1301 0
5 sk123 360 736 0
5 sk122 916 760 0
5 sk121 205 970 0
5 sk138 870 936 0
5 sk137 567 392 0
5 sk140 330 1084 0
5 sk139 401 1058 0
5 sk142 232 713 0
5 sk141 368 1119 0
5 sk144 904 1245 0
5 sk143 732 417 0
5 sk130 844 1079 0
5 sk129 207 774 0
5 sk132 864 1145 0
5 sk131 820 1184 0
5 sk134 874 1184 0
5 sk133 879 1101 0
5 sk136 855 858 0
5 sk135 648 1198 0
5 sk153 994 1165 0
5 sk154 800 167 0
5 sk155 1023 1117 0
5 sk156 957 1074 0
5 sk157 856 144 0
5 sk158 884 115 0
5 sk159 983 1018 0
5 sk160 956 135 0
5 sk145 750 346 0
5 sk146 769 320 0
5 sk147 948 1231 0
5 sk148 367 666 0
5 sk149 124 940 0
5 sk150 302 1163 0
5 sk151 824 289 0
5 sk152 827 232 0
5 sk172 771 123 0
5 sk171 84 915 0
5 sk170 245 1075 0
5 sk169 818 1288 0
5 sk176 871 348 0
5 sk175 23 897 0
5 sk174 943 592 0
5 sk173 1080 57 0
5 sk164 1036 117 0
5 sk163 673 611 0
5 sk162 996 950 0
5 sk161 979 94 0
5 sk168 737 211 0
5 sk167 1064 188 0
5 sk166 474 590 0
5 sk165 671 338 0
5 sk187 929 844 0
5 sk188 0 966 0
5 sk185 1007 563 0
5 sk186 506 896 0
5 sk191 973 694 0
5 sk192 734 110 0
5 sk189 639 305 0
5 sk190 501 363 0
5 sk179 397 1156 0
5 sk180 921 202 0
5 sk177 465 708 0
5 sk178 43 838 0
5 sk183 1037 905 0
5 sk184 631 1238 0
5 sk181 1079 0 0
5 sk182 1061 1208 0
5 sk198 167 856 0
5 sk197 681 1331 0
5 sk200 249 1164 0
5 sk199 1114 90 0
5 sk194 239 663 0
5 sk193 571 1175 0
5 sk196 1110 225 0
5 sk195 124 777 0
6 sk1 717 585 0
6 sk2 642 606 0
6 sk3 689 630 0
6 sk4 640 578 0
6 sk5 648 576 0
6 sk6 654 629 0
6 sk7 672 619 0
6 sk8 655 610 0
6 sk9 711 608 0
6 sk10 644 673 0
6 sk11 686 676 0
6 sk12 708 661 0
6 sk13 606 609 0
6 sk14 744 620 0
6 sk15 721 563 0
6 sk16 661 522 0
6 sk18 728 714 0
6 sk17 728 498 0
6 sk20 698 467 0
6 sk19 607 507 0
6 sk22 710 423 0
6 sk21 616 499 0
6 sk24 657 404 0
6 sk23 564 614 0
6 sk26 739 417 0
6 sk25 759 483 0
6 sk28 530 634 0
6 sk27 563 467 0
6 sk30 507 621 0
6 sk29 525 576 0
6 sk32 550 691 0
6 sk31 739 434 0
6 sk35 796 516 0
6 sk36 658 455 0
6 sk33 525 505 0
6 sk34 684 464 0
6 sk39 477 617 0
6 sk40 661 749 0
6 sk37 515 435 0
6 sk38 484 485 0
6 sk43 809 418 0
6 sk44 573 416 0
6 sk41 569 638 0
6 sk42 806 527 0
6 sk47 654 802 0
6 sk48 855 560 0
6 sk45 594 737 0
6 sk46 647 763 0
6 sk52 542 766 0
6 sk51 507 585 0
6 sk50 861 520 0
6 sk49 736 379 0
6 sk56 682 830 0
6 sk55 497 827 0
6 sk54 483 726 0
6 sk53 559 783 0
6 sk60 499 372 0
6 sk59 851 445 0
6 sk58 498 391 0
6 sk57 577 756 0
6 sk64 541 857 0
6 sk63 437 562 0
6 sk62 549 359 0
6 sk61 567 725 0
6 sk69 899 392 0
6 sk70 864 360 0
6 sk71 475 701 0
6 sk72 880 479 0
6 sk65 564 849 0
6 sk66 476 856 0
6 sk67 625 885 0
6 sk68 884 456 0
6 sk77 437 779 0
6 sk78 455 375 0
6 sk79 428 663 0
6 sk80 895 629 0
6 sk73 864 595 0
6 sk74 909 474 0
6 sk75 820 340 0
6 sk76 458 891 0
6 sk86 523 318 0
6 sk85 328 636 0
6 sk88 431 422 0
6 sk87 961 474 0
6 sk82 398 755 0
6 sk81 397 691 0
6 sk84 343 634 0
6 sk83 386 671 0
6 sk94 441 330 0
6 sk93 331 612 0
6 sk96 402 321 0
6 sk95 533 310 0
6 sk90 380 828 0
6 sk89 445 779 0
6 sk92 420 568 0
6 sk91 345 751 0
6 sk103 657 364 0
6 sk104 278 725 0
6 sk101 323 769 0
6 sk102 428 409 0
6 sk99 546 913 0
6 sk100 455 783 0
6 sk97 440 297 0
6 sk98 844 666 0
6 sk111 948 702 0
6 sk112 947 558 0
6 sk109 255 630 0
6 sk110 240 689 0
6 sk107 969 658 0
6 sk108 977 626 0
6 sk105 806 712 0
6 sk106 926 630 0
6 sk120 339 534 0
6 sk119 662 325 0
6 sk118 950 344 0
6 sk117 914 326 0
6 sk116 541 928 0
6 sk115 277 558 0
6 sk114 959 569 0
6 sk113 207 633 0
6 sk128 255 551 0
6 sk127 181 602 0
6 sk126 826 700 0
6 sk125 197 717 0
6 sk124 340 527 0
6 sk123 236 720 0
6 sk122 761 768 0
6 sk121 260 558 0
6 sk138 433 218 0
6 sk137 909 722 0
6 sk140 466 174 0
6 sk139 626 273 0
6 sk142 485 138 0
6 sk141 635 962 0
6 sk144 561 124 0
6 sk143 226 848 0
6 sk130 914 278 0
6 sk129 854 759 0
6 sk132 481 404 0
6 sk131 939 260 0
6 sk134 822 666 0
6 sk133 357 500 0
6 sk136 996 307 0
6 sk135 201 774 0
6 sk153 81 867 0
6 sk154 337 959 0
6 sk155 569 1163 0
6 sk156 46 798 0
6 sk157 576 1216 0
6 sk158 500 1225 0
